age,gender,socioeconomic_status,region,high_school_score,GPA,credits_completed,failures,attendance_rate,assignment_submission_rate,commute_time_minutes,peer_interaction_score,program_duration_months,dropout_score,dropout_flag
21,Female,2,2,64,2.305283547,50,0,80.48834296,44.79801501,48.15116003,76.45899034,24,15.18262916,1
18,Female,2,3,79,2.594390694,31,0,69.53249505,86.57491988,12.3776698,81.60278025,36,11.10726301,0
21,Female,1,2,88,3.623450517,77,2,88.29708657,56.06036472,8.46337563,75.36266653,6,8.931527978,0
28,Male,2,1,62,3.051559417,8,3,91.11765869,100,16.61759962,68.92949589,24,4.776468262,0
20,Male,1,2,85,3.266435386,38,0,88.88090735,98.93780304,26.18199763,64.30917023,12,2.383148074,0
18,Male,3,3,90,2.805471497,93,1,84.75211528,63.85260509,21.66696145,55.49579591,48,8.47168618,0
26,Female,1,2,73,1.753121324,94,0,72.66310167,68.51293309,24.98760341,24.55593949,24,17.65922646,1
19,Female,2,1,83,2.793080649,26,0,92.59190111,57.24744695,41.33350831,91.40320788,48,10.89450274,0
25,Female,2,1,65,3.703259646,32,2,100,53.85101962,2,80.90584118,48,6.922347057,0
25,Female,1,3,53,2.798156012,58,1,96.88277918,55.53495474,54.95365821,41.96424465,6,10.29320095,0
24,Female,1,1,69,2.334295153,39,1,69.90250313,42.88824037,41.53748719,40.81778087,6,14.58626332,0
24,Female,2,2,84,3.660937314,64,1,85.36782931,76.35136924,34.01787481,16.50551378,24,11.47372875,0
24,Male,1,1,62,2.364714885,11,2,96.32609847,73.02197625,27.09476629,48.30307641,36,4.781483867,0
24,Male,1,2,86,1.959917966,19,0,96.29358389,81.39176014,44.88833518,69.17451734,12,8.933339538,0
24,Male,2,3,82,2.952531849,43,2,97.03547158,66.18188323,38.18067758,27.90285571,36,15.6656232,1
17,Female,3,1,71,2.165500651,78,1,100,100,16.00715347,63.4165342,36,0,0
28,Female,2,2,68,2.249846579,85,0,88.88879798,62.86942081,8.179121453,28.38958704,24,12.79182728,0
25,Female,1,1,56,2.405324685,53,1,100,78.55742263,49.64456267,56.89827842,36,3.216386605,0
24,Female,1,3,66,3.433628266,8,0,86.65263562,89.6648845,38.31966185,56.55571184,36,7.219740202,0
19,Male,3,1,73,1.920174368,59,1,96.3830973,100,23.4181006,42.40110986,36,1.521636864,0
27,Male,3,2,63,3.304910469,84,2,88.5129279,58.71941391,38.37962739,67.22112297,12,11.48950233,0
17,Male,2,1,63,2.634851627,100,0,74.69410287,100,45.58865883,56.2376695,12,8.061179425,0
18,Other,3,2,74,1.457761246,99,1,97.37164913,40.95670061,32.14380218,39.98431725,12,22.80455262,1
27,Male,2,3,78,1.721159381,25,2,67.13269719,87.26354261,31.43908295,68.62507394,48,11.27233536,0
18,Female,1,2,72,3.121887769,105,1,86.71160894,76.45275226,49.11812649,47.84111121,36,9.189765372,0
23,Female,1,3,69,2.147820859,108,1,80.98950224,59.49703148,23.28212781,55.73493633,48,14.87754483,0
28,Male,1,1,64,2.088867098,85,0,100,91.90637214,2,84.76246921,12,1.214044179,0
22,Female,2,3,62,2.157328527,5,2,57.30555022,65.33302224,27.97824211,55.59701176,24,13.73893662,0
27,Female,1,3,67,3.130909565,59,0,91.6391713,73.58865111,28.89201361,69.23120527,6,5.633868074,0
18,Female,2,1,57,2.225352641,12,3,88.21011676,85.77540808,47.90375077,59.88286492,12,4.491665437,0
24,Female,1,2,64,2.50005334,7,0,59.19043486,96.75864072,24.13351721,66.71346511,6,8.648116919,0
25,Male,2,1,73,2.60884722,53,1,77.88536859,69.9298647,13.05036209,82.03174493,48,8.933446577,0
23,Female,1,1,58,1.351723,11,0,88.51391693,60.31484654,21.37631004,53.67614575,24,14.73275963,0
20,Male,1,3,49,3.080842955,107,1,65.5230301,72.68736095,34.59066924,65.40878787,12,10.99228984,0
29,Male,2,3,65,2.265887419,23,0,79.50283061,78.92549232,39.58395647,12.60997419,24,12.26061003,0
29,Female,1,2,58,3.672846331,19,1,100,61.93057057,46.19742359,47.88077771,24,5.710414415,0
17,Male,1,3,64,2.689446339,49,1,88.15354343,54.50827649,29.31919954,48.71863371,48,9.193049839,0
20,Female,3,1,78,2.72020611,55,0,80.91649647,87.27414595,31.57395133,55.25356702,48,5.725578815,0
20,Male,3,2,78,2.5540978,63,1,99.88771205,73.27427229,14.47620862,74.24451949,6,7.031316747,0
24,Female,1,1,69,1.327699148,22,1,73.34301779,40.75411939,26.83100814,78.89618126,36,20.94128705,1
20,Male,1,3,75,2.364197147,42,0,100,95.13186291,61.67147626,69.37013095,6,5.730220564,0
20,Female,2,1,89,2.377205939,21,2,96.02778477,79.56171132,17.50853517,26.20231366,24,8.860186349,0
29,Male,1,2,67,2.091966298,103,1,61.82285483,100,31.80053402,76.52040673,24,7.635429034,0
18,Male,3,2,60,2.49504687,22,0,78.6325164,84.58950817,60.22431752,85.20556547,24,11.58507049,0
28,Female,2,3,76,2.007598651,90,2,89.80158076,90.09298707,17.81296496,57.68625589,24,3.525735789,0
26,Female,1,2,64,2.351334854,107,2,94.84391001,81.88035394,35.73899975,47.52025999,48,3.749164907,0
23,Female,3,3,59,2.581511594,62,1,70.91539889,100,33.54091481,39.7340603,6,10.81692022,0
20,Male,1,1,67,2.918892648,26,2,84.06338386,92.12914496,10.2313549,54.36474848,6,4.367951486,0
27,Female,1,2,73,2.639383077,32,2,86.45221902,86.49199904,16.59214746,91.76308657,36,4.735756339,0
22,Female,1,2,73,2.626149671,71,1,66.1046258,48.38132101,24.80486519,39.02602871,36,22.52187669,1
19,Female,1,2,56,3.370430616,20,1,97.0908616,100,55.92976539,80.21395727,12,8.58182768,0
23,Female,2,2,74,2.928088861,98,1,62.19379225,89.98985899,36.77921953,42.68385889,36,9.062762702,0
22,Male,2,2,55,2.061578607,20,3,70.43087517,87.10837999,68.74433431,40.84394785,48,12.84756797,0
19,Female,1,2,57,2.246683368,45,2,73.65969627,74.57995539,21.19988824,61.93623809,12,12.08106744,0
20,Female,1,1,83,1.175598639,9,0,87.51002233,100,47.06290408,24.00598461,24,15.74200914,1
26,Female,2,1,52,3.393217238,67,1,95.01387086,40.9994229,25.88722727,71.06064398,12,12.84731239,0
21,Female,1,1,45,2.254253176,97,0,75.1918124,79.78407349,20.56279452,42.95431943,6,7.994026496,0
25,Female,2,3,74,1.886955912,80,1,99.03102102,100,37.06898874,45.15261198,24,4.324236677,0
22,Male,2,1,63,2.138376511,95,1,82.89074915,49.62780829,31.60782885,56.86535965,12,15.97767893,1
29,Female,1,2,66,2.985250024,1,0,72.41295162,100,47.33777878,83.75518015,24,5.517409676,0
20,Female,3,2,84,2.607236934,111,0,78.44346077,92.42542096,14.18438901,55.54933124,24,5.447494702,0
27,Male,1,1,80,1.56499369,64,0,60.87607547,81.01847035,32.84618129,50.10861239,36,15.02207746,1
27,Female,3,2,79,1.478832092,93,1,73.21406429,63.5238054,4.934378009,65.19036887,36,16.04029541,1
23,Female,1,3,70,3.464712616,40,1,93.75146689,56.70852223,23.51954488,52.35010823,48,15.74342829,1
18,Female,3,1,75,1.954134186,24,0,68.04743997,63.30001873,22.15621933,72.30539795,36,12.35416734,0
20,Male,2,3,65,2.223993209,35,0,84.56941861,54.54679939,41.97830509,80.05672306,48,14.90409637,0
21,Female,1,1,63,2.866655809,6,0,70.04961982,96.70520313,37.28714016,92.64034793,36,6.484295567,0
20,Female,1,2,69,1.646473141,13,0,84.17967078,93.71276568,27.83209855,60.01900156,24,10.64241958,0
20,Male,2,3,76,1.985313977,2,0,85.04735671,82.13531344,22.34158007,20.15467369,12,10.81709187,0
27,Female,2,2,85,1.860456511,53,1,100,80.09652121,20.80008252,36.17683638,6,12.38095671,0
29,Other,2,1,80,3.256243753,22,0,80.62679308,100,52.15746477,59.48971562,12,3.874641384,0
25,Female,1,2,76,2.584458538,15,3,81.00958591,87.66153931,32.98716741,64.15451616,24,5.648851923,0
27,Other,1,3,68,2.47379019,32,0,70.55071098,55.68295968,14.08591865,59.75108785,24,12.53741385,0
29,Female,1,1,67,1.935102977,11,0,71.83106088,68.84063312,55.29395888,51.61541773,12,15.95666308,1
18,Male,1,1,72,4,104,1,76.87521348,49.61533139,8.680518621,61.57437773,48,12.1826576,0
22,Male,2,2,71,1.980141619,4,0,72.30736671,100,39.5194903,41.44492466,48,5.737110466,0
24,Female,1,2,59,1.56343096,61,1,91.4448785,74.328197,29.5982444,74.41120726,36,12.92748515,0
24,Male,2,3,66,2.127295641,95,0,87.7046454,65.7264525,32.26072108,62.6860491,48,7.600103046,0
27,Female,2,3,70,2.110172659,53,2,77.02957995,100,46.86920656,74.19952443,36,4.594084011,0
23,Male,2,1,76,2.355623021,110,1,71.58317561,78.69539384,21.57584757,37.43468559,36,13.8790558,0
26,Other,1,1,69,3.105632582,81,0,100,78.91331576,41.16192706,68.12142468,24,3.163002637,0
27,Male,2,1,89,3.745967487,27,0,91.25980817,63.36106764,43.64129163,48.26018692,24,10.24387822,0
20,Female,2,3,63,3.540315442,0,1,85.25976317,61.7623621,17.83673171,24.14212091,24,16.68369305,1
23,Female,1,2,72,1.070026929,10,2,83.08695186,67.78235463,6.67145743,20.74807088,6,22.51498714,1
29,Female,3,2,68,2.541672816,55,0,86.67253037,64.38568596,30.04688233,65.88796485,24,13.00764103,0
26,Male,3,1,74,2.661360557,40,2,91.58615272,100,38.46036793,76.99588247,48,1.682769457,0
22,Female,1,1,70,2.445213924,98,0,96.05607956,62.7801433,31.88627608,75.65027516,12,6.371762594,0
27,Female,1,2,66,2.713585072,103,2,60.71621009,100,33.03313213,95.57356802,24,7.856757982,0
22,Male,1,1,75,3.355524253,99,3,70.95218214,95.20298763,37.75241653,32.12488545,12,11.52911543,0
18,Female,3,1,61,2.415137322,95,0,94.6118469,95.97342314,58.5822533,63.28956637,12,9.681617149,0
24,Female,2,3,56,1.893369663,61,2,90.63255763,97.3932215,29.23692169,51.07436869,24,6.330808622,0
24,Female,3,2,79,2.528756502,62,0,76.44761032,65.27354301,34.1204201,100,36,9.919446484,0
23,Male,2,3,85,3.247199393,34,0,83.95793215,100,27.62819746,75.42657036,12,6.208413571,0
27,Male,2,3,70,2.159065645,81,1,75.7187294,88.09081544,30.2450331,85.21168971,36,6.642631804,0
25,Male,2,3,55,3.127716409,74,0,100,85.41777201,24.23400599,46.23139893,12,2.187334199,0
24,Female,1,2,74,2.515909491,88,2,65.01714424,53.11477362,45.00092112,94.72645227,12,14.02935511,0
25,Female,3,2,52,2.430724156,43,1,70.52049233,80.81555124,20.9580096,60.82267026,24,11.77356885,0
25,Male,1,3,53,2.956287539,62,0,94.83958795,97.69123113,32.84662626,91.30780764,36,1.37839774,0
22,Male,2,2,70,3.045857482,108,3,79.70406895,100,5.847675309,36.73445095,12,9.059186211,0
18,Male,2,2,72,2.033924345,11,0,57.59204482,72.51648927,26.93682189,48.97692128,24,12.60411765,0
28,Female,2,3,71,2.278379643,5,0,100,81.35578127,44.9932363,99.50983531,24,10.79663281,0
23,Male,2,1,62,2.516702886,93,0,72.6800104,55.12953917,21.49424665,87.64742204,36,12.19456704,0
19,Female,3,2,62,2.953773262,6,1,84.86312867,54.44778031,55.6367297,68.39521084,24,9.860207219,0
23,Female,2,2,58,1.924427635,55,0,70.65947535,75.610864,35.72725924,42.57161326,6,10.28219898,0
25,Male,3,1,61,4,32,1,57.37550035,88.65077099,8.145683593,33.40826323,12,15.22728428,1
26,Male,3,1,84,2.049859098,85,0,76.85401897,54.67940603,27.65470892,65.92024048,36,11.4272853,0
18,Female,2,2,67,3.079675979,119,3,60.57623032,73.55798398,27.01574762,58.81737926,24,11.85105634,0
29,Female,2,2,70,2.525011034,32,1,78.9172365,62.01982376,36.79981226,65.11506267,24,12.91357914,0
22,Male,1,2,66,1.582426989,30,0,92.65397572,72.30428044,49.2906853,90.94405474,36,9.799292899,0
29,Female,2,1,81,3.487338257,78,1,96.46477869,100,37.74502339,72.77822136,36,5.707044263,0
22,Male,1,3,80,3.007522778,21,1,100,87.3709845,43.83072189,80.01692866,36,9.894352324,0
25,Female,2,2,77,3.59014461,80,1,100,60.14302108,39.04119887,74.80757613,24,5.978546839,0
29,Male,3,2,84,1.560754428,38,0,64.44984379,100,32.18686978,33.66104756,36,16.50248696,1
25,Male,1,3,68,2.118067194,23,3,72.18708371,100,22.69834493,75.20722535,24,5.562583258,0
29,Male,2,2,82,3.350695011,9,3,96.81862856,78.36733515,52.77772492,63.81805345,24,3.881174015,0
21,Male,2,2,74,1.289270272,110,0,78.72378672,88.00439307,7.620533773,76.91032515,24,16.16188097,1
21,Female,2,2,60,1.818122349,24,0,80.10528601,79.88086974,44.40078727,48.41225867,12,13.81558885,0
25,Female,1,1,74,3.926386119,30,0,74.41390837,100,34.2139624,92.60846545,36,8.117218326,0
24,Male,1,1,65,2.609438571,45,2,72.50699106,100,44.451098,90.90087369,36,5.498601788,0
23,Male,3,3,54,2.497307946,105,0,81.43410153,50.89811997,7.549479337,51.56791793,12,11.0784617,0
24,Male,1,3,54,1.948754421,47,0,100,82.35323928,40.85568681,60.45602315,24,3.159469894,0
22,Male,1,3,60,3.440620411,62,0,81.26589625,100,33.34598248,55.38994647,36,6.746820751,0
19,Male,3,1,85,3.08926085,66,0,98.54436996,84.59910436,60.07069171,46.48062201,36,7.601260354,0
24,Male,3,1,67,3.600948368,80,1,85.75498797,100,21.98486466,49.82245375,24,2.849002406,0
24,Female,3,2,75,1.484569589,28,1,87.49696661,100,57.33165388,48.62288375,12,10.65491079,0
17,Female,3,2,68,2.721872589,50,2,88.48389864,87.59917436,43.5279678,80.51687472,36,9.163344117,0
23,Female,1,1,66,2.008413223,57,4,78.98246621,60.11461645,17.5979083,81.68106594,24,20.18631429,1
19,Female,1,2,61,4,113,1,95.88524915,100,33.78451569,26.7649158,24,10.82295017,0
18,Other,1,1,84,2.631246715,45,1,94.34513497,59.84214301,14.32044959,69.52836595,6,10.15465155,0
18,Male,2,1,65,1.417826475,109,0,89.11159791,73.07805659,18.58477813,18.82580569,36,17.03770718,1
24,Male,1,1,57,2.300091942,72,2,71.79909194,83.22721149,36.87082369,52.32739525,12,11.15609989,0
25,Other,2,3,65,1.733895861,111,0,71.51930455,92.86317536,36.64590682,61.03332792,12,9.427704179,0
19,Female,2,2,72,2.932680286,91,1,86.19569211,91.7603797,18.45097774,54.15797747,24,11.99680462,0
19,Female,1,3,62,2.905543267,63,1,83.08512304,90.59983226,27.25220923,76.37299024,12,7.793000553,0
22,Female,1,3,74,1.896722097,81,2,83.68533286,76.20646931,15.33799126,99.14815078,12,7.864742063,0
27,Female,2,2,69,2.29875214,74,2,71.56297386,96.30226391,2,54.71380848,12,6.242065641,0
26,Female,1,1,73,1.881942598,105,0,56.84086663,61.90323157,32.37860298,67.23389083,48,15.52691595,1
17,Female,2,3,84,2.664495099,57,1,100,96.00306615,45.58139204,67.90451718,48,0.599540078,0
22,Male,2,3,52,1.957906607,76,1,76.06395176,59.68982743,38.40213983,59.1009162,36,11.25466946,0
28,Female,1,1,65,2.387190567,57,3,71.17783982,76.83835528,21.4162847,58.16016865,36,9.238678744,0
27,Female,1,1,62,2.574236404,71,1,97.47746105,74.31220554,51.36695668,61.53269325,12,7.357676959,0
20,Male,2,2,71,2.254667655,15,2,99.75276276,57.35037317,30.92678563,100,24,14.44689147,0
25,Female,1,2,69,2.751714703,107,0,65.43340892,67.07555539,38.64362798,69.78038437,48,11.85198491,0
19,Male,2,1,53,1.063135727,60,1,94.90673182,44.54153889,41.55153467,39.54149266,36,23.70606553,1
17,Other,1,2,57,2.349594704,69,1,85.05275209,58.45498496,35.72600306,63.67616135,48,9.221201837,0
19,Female,1,1,81,1.998245563,19,2,77.44267137,63.30067306,45.30347437,48.22024511,36,10.03390914,0
23,Male,3,1,56,2.198186146,103,1,88.61450902,100,55.32944414,57.05134327,12,2.277098196,0
29,Female,1,2,76,3.038700316,4,1,75.69726315,81.96009822,42.72264624,46.27543726,36,15.56653264,1
23,Female,3,2,50,3.373642383,8,3,92.40299897,82.42929456,36.69020904,43.12502815,12,7.155006021,0
27,Male,2,1,53,3.072194324,78,0,100,82.8250713,24.26000241,42.57611512,24,2.576239305,0
21,Male,1,2,75,3.181934865,71,0,100,100,25.14962766,56.40891098,48,3,0
17,Female,2,3,84,1.94026907,5,2,75.06414847,81.41513848,48.2218146,82.72101191,36,8.372208835,0
27,Female,1,3,79,1.058822623,65,1,81.85010663,81.62715603,18.55060126,38.61923902,24,23.79767904,1
24,Male,1,3,64,2.727163462,23,0,96.73278076,100,43.18933641,80.83847785,24,5.653443848,0
24,Male,2,3,74,1.906631995,109,2,97.66277607,59.14513296,28.24181292,17.08693362,12,12.52935489,0
26,Male,2,1,53,1.906076607,105,2,89.55351358,83.00340563,19.91359191,46.02706951,48,5.578020374,0
28,Male,3,2,74,1.529912096,30,5,100,79.34104245,13.89445815,92.03711525,48,17.79972268,1
26,Male,3,2,64,2.914680886,42,3,92.28667734,65.69954316,14.22650529,40.64304851,12,6.687733058,0
29,Female,1,3,86,3.067368199,7,0,69.01503363,82.47864667,32.74804791,73.82305788,12,13.82519627,0
26,Other,2,1,72,1.417577409,89,2,100,61.44027281,2,57.00188035,24,11.60818498,0
18,Male,2,1,68,3.235396206,22,0,77.08306805,76.28274992,30.1197773,38.92723216,6,16.1409739,1
26,Male,1,3,72,2.257530105,63,2,86.55434065,100,9.753158181,100,36,5.689131871,0
19,Other,3,3,66,3.013764776,107,1,82.47615486,63.53727641,29.43211837,68.74361055,48,8.974177566,0
20,Male,2,2,74,1.722600726,106,1,74.49956794,100,35.31796664,57.54553767,36,10.87407915,0
17,Male,2,2,61,3.688561193,62,0,100,90.63577366,5.281219408,64.98052141,12,1.404633952,0
20,Male,2,2,80,1.873253464,24,0,88.32093343,100,43.87652299,61.83549922,24,3.603278671,0
19,Male,1,2,78,2.280166715,42,3,100,69.56357563,22.90279309,70.71952712,36,4.565463656,0
27,Female,2,2,77,2.299067149,61,2,62.84467489,100,36.46559754,31.64858179,36,20.43106502,1
26,Female,2,1,71,2.854915138,66,0,72.30853071,100,32.41443288,40.63224316,48,5.538293858,0
18,Male,1,2,76,1.119855456,73,2,81.28910831,75.92691316,42.92125629,59.29844672,24,16.1545868,1
29,Male,1,2,65,2.08953407,8,1,100,100,25.83275641,44.88203219,24,3,0
22,Female,3,1,76,3.043215825,66,1,76.68014512,100,27.05662288,48.00311067,48,4.663970976,0
24,Female,2,2,53,2.134941811,94,1,76.73470379,66.3551188,2,76.1197577,24,9.699791421,0
23,Female,1,1,59,1.331799715,43,1,100,73.29721292,40.42240889,87.54187241,12,10.68742092,0
27,Male,1,2,68,1.877150401,92,0,67.88776731,94.5140155,40.96364657,68.84135814,36,8.473840201,0
17,Male,1,2,51,3.357018626,7,0,73.90022221,83.21117666,51.38216044,48.85279345,6,10.73827906,0
20,Female,2,2,70,2.53479271,101,2,73.858086,63.2791456,5.718164036,100,24,10.73651096,0
19,Male,2,2,91,2.465783418,77,0,63.2408974,66.45617716,8.743741382,69.39064931,48,12.38339395,0
22,Female,2,2,62,1.655903146,2,2,100,60.10809502,12.77483977,67.22273208,6,9.424754289,0
25,Male,2,3,70,3.134318215,34,1,84.21940295,100,59.33160595,56.92980066,36,6.156119411,0
25,Female,1,3,60,2.812963866,10,2,100,72.59812005,26.26948488,60.24715058,24,4.110281993,0
23,Male,3,3,80,2.255613743,12,0,94.07088466,98.46467947,37.28462181,94.41759144,24,6.416121148,0
28,Female,2,3,67,3.100716442,21,1,88.64698621,100,48.31577678,31.62155326,12,7.270602759,0
25,Female,3,3,69,1.71796424,45,1,87.24689503,64.52467539,36.89578891,89.79211787,36,10.69227728,0
24,Male,1,2,67,3.035126267,60,1,100,77.69333206,31.07209197,63.69087455,36,3.346000191,0
21,Male,3,1,67,2.148477294,119,1,100,88.01775247,20.83854836,39.78472753,36,6.797337129,0
25,Female,1,1,57,2.39734046,90,1,92.7341986,100,40.77266457,51.70282814,24,1.45316028,0
23,Female,1,2,71,1.638554944,34,1,80.93638805,68.62663527,39.60454268,44.48549883,24,17.13317765,1
21,Female,1,1,67,2.283322746,62,0,44.36638736,94.16244687,62.28547749,88.18051347,36,20.0023555,1
24,Male,1,3,55,1.634582241,64,0,100,87.24643651,32.28635725,57.70357737,12,8.567212111,0
23,Female,2,3,51,2.033905997,27,3,100,99.50647373,25.39520885,91.07447955,24,3.074028941,0
25,Male,1,1,68,1.764261715,104,2,96.59550223,70.20932183,7.476627329,21.75469514,48,17.50688413,1
26,Male,1,2,66,3.288634306,17,0,94.56613299,89.34667189,41.23667121,53.00363109,36,2.684772619,0
17,Male,2,3,56,2.477642996,7,1,75.87140162,78.74683694,36.21888364,56.4035661,12,11.01369413,0
29,Male,2,2,78,2.640570467,54,1,70.41913616,79.63192003,41.87157186,76.10544395,24,11.97138476,0
25,Male,1,2,64,2.467107485,32,1,80.71378205,49.26934475,50.89341906,28.89597536,12,19.46684188,1
23,Female,1,3,75,2.584123415,67,2,89.51193371,90.1704311,34.28675262,30.3726551,12,8.572048594,0
17,Male,1,2,61,2.197442354,52,0,79.71629724,91.28567014,10.13292018,76.13306562,36,5.36389003,0
17,Male,3,1,66,3.562538571,15,1,100,72.89903876,30.40397693,34.39172013,6,12.06514419,0
21,Male,2,3,63,1.583901394,106,0,76.33935409,72.04883166,18.8113682,50.43146252,12,13.08579049,0
24,Female,1,2,66,2.631117089,15,0,74.47897322,77.26836894,8.001875918,97.89842157,48,13.51395002,0
25,Male,1,3,72,2.7809984,22,2,72.69376477,70.99763037,46.51986732,77.23685042,36,14.81160249,0
28,Male,1,2,67,2.082031834,7,1,76.32011231,78.23426578,42.98774556,57.21560904,36,8.00083767,0
22,Male,2,3,76,3.010116585,5,1,91.0578955,80.31611823,59.17276998,96.32058423,36,4.741003165,0
28,Male,3,2,58,2.258041617,100,0,100,76.19915185,41.21208993,66.84248072,24,3.570127222,0
26,Female,1,3,73,2.47345289,74,1,100,85.83033306,16.4352861,24.34913194,12,12.12545004,0
28,Male,1,1,78,2.190480751,106,0,98.40598585,79.58420378,51.35479796,72.59962369,24,3.381172263,0
24,Male,2,1,70,2.010558912,67,2,100,79.34072743,19.20040084,88.22412087,48,11.09889088,0
22,Male,2,3,77,3.473163866,102,0,86.7797093,100,27.68414341,12.18511146,48,7.64405814,0
27,Female,2,3,61,1.6142288,28,1,66.18825317,37.14532212,40.23369788,100,12,20.04826305,1
22,Female,3,1,65,2.996907363,1,0,70.73636391,69.1061316,43.43380646,83.78972151,6,10.48680748,0
20,Female,1,2,75,3.855747763,83,2,69.24254021,72.19399637,42.72046428,53.09526882,6,10.3223925,0
27,Other,2,2,66,4,63,0,81.38728487,41.71503601,23.26315015,67.08558944,36,12.46528763,0
21,Female,3,2,65,3.956484893,45,1,75.64447803,59.57007016,4.47868711,46.9242161,24,10.93559387,0
